#IDX KIND POS_X POS_Y POS_Z EUL_PSI EUL_THETA EUL_PHI
7364 turn 13.5 -1.5 7.5 0.0 1.57079632679 0
7365 turntwist 13.5 -1.5 6.5 3.14159265359 -0.0 1.57079632679
7366 turn 13.5 -0.5 6.5 -1.57079632679 -1.57079632679 0
7367 turntwist 13.5 -0.5 7.5 0.0 -0.0 0.0
7368 turntwist 14.5 -0.5 7.5 -1.57079632679 -0.0 -1.57079632679
7369 turn 14.5 -1.5 7.5 1.57079632679 -0.0 0.0
7370 turn 15.5 -1.5 7.5 1.57079632679 -0.0 1.57079632679
7371 turntwist 15.5 -0.5 7.5 -1.57079632679 1.57079632679 0
7372 turn 15.5 -0.5 6.5 3.14159265359 -0.0 -1.57079632679
7373 turntwist 15.5 -1.5 6.5 -1.57079632679 -0.0 3.14159265359
7374 turn 14.5 -1.5 6.5 -1.57079632679 -0.0 1.57079632679
7375 turntwist 14.5 -0.5 6.5 -1.57079632679 1.57079632679 0
7376 turn 14.5 -0.5 5.5 3.14159265359 -0.0 -1.57079632679
7377 turntwist 14.5 -1.5 5.5 1.57079632679 -0.0 0.0
7378 turn 15.5 -1.5 5.5 1.57079632679 -0.0 1.57079632679
7379 turntwist 15.5 -0.5 5.5 -1.57079632679 1.57079632679 0
7380 turn 15.5 -0.5 4.5 3.14159265359 -0.0 -1.57079632679
7381 turntwist 15.5 -1.5 4.5 -1.57079632679 -0.0 3.14159265359
7382 turn 14.5 -1.5 4.5 -1.57079632679 -0.0 1.57079632679
7383 turn 14.5 -0.5 4.5 1.57079632679 -0.0 3.14159265359
7384 straight 13.5 -0.5 4.5 0.0 -1.57079632679 0
7385 turntwist 12.5 -0.5 4.5 0.0 -1.57079632679 0
7386 turn 12.5 -0.5 5.5 0.0 -0.0 0.0
7387 turntwist 13.5 -0.5 5.5 -1.57079632679 -0.0 -1.57079632679
7388 turn 13.5 -1.5 5.5 -1.57079632679 -0.0 3.14159265359
7389 turntwist 12.5 -1.5 5.5 3.14159265359 1.57079632679 0
7390 turn 12.5 -1.5 4.5 3.14159265359 -0.0 0.0
7391 turntwist 13.5 -1.5 4.5 -1.57079632679 -0.0 -1.57079632679
7392 turn 13.5 -2.5 4.5 -1.57079632679 -0.0 3.14159265359
7393 turntwist 12.5 -2.5 4.5 0.0 -1.57079632679 0
7394 turn 12.5 -2.5 5.5 0.0 -0.0 0.0
7395 turntwist 13.5 -2.5 5.5 -1.57079632679 -0.0 -1.57079632679
7396 turn 13.5 -3.5 5.5 -1.57079632679 -0.0 3.14159265359
7397 turntwist 12.5 -3.5 5.5 3.14159265359 1.57079632679 0
7398 turn 12.5 -3.5 4.5 3.14159265359 -0.0 0.0
7399 straight 13.5 -3.5 4.5 -1.57079632679 -0.0 -1.57079632679
7400 turntwist 14.5 -3.5 4.5 1.57079632679 -0.0 1.57079632679
7401 turn 14.5 -2.5 4.5 -1.57079632679 -0.0 0.0
7402 turn 15.5 -2.5 4.5 -1.57079632679 -0.0 -1.57079632679
7403 turntwist 15.5 -3.5 4.5 1.57079632679 -1.57079632679 0
7404 turn 15.5 -3.5 5.5 0.0 -0.0 1.57079632679
7405 turntwist 15.5 -2.5 5.5 1.57079632679 -0.0 3.14159265359
7406 turn 14.5 -2.5 5.5 1.57079632679 -0.0 -1.57079632679
7407 turntwist 14.5 -3.5 5.5 1.57079632679 -1.57079632679 0
7408 turn 14.5 -3.5 6.5 0.0 -0.0 1.57079632679
7409 turntwist 14.5 -2.5 6.5 -1.57079632679 -0.0 0.0
7410 turn 15.5 -2.5 6.5 -1.57079632679 -0.0 -1.57079632679
7411 turntwist 15.5 -3.5 6.5 1.57079632679 -1.57079632679 0
7412 turn 15.5 -3.5 7.5 0.0 -0.0 1.57079632679
7413 turntwist 15.5 -2.5 7.5 1.57079632679 -0.0 3.14159265359
7414 turn 14.5 -2.5 7.5 1.57079632679 -0.0 -1.57079632679
7415 turn 14.5 -3.5 7.5 -1.57079632679 -0.0 3.14159265359
7416 turntwist 13.5 -3.5 7.5 3.14159265359 1.57079632679 0
7417 turntwist 13.5 -3.5 6.5 3.14159265359 -0.0 1.57079632679
7418 turn 13.5 -2.5 6.5 -1.57079632679 -1.57079632679 0
7419 turntwist 13.5 -2.5 7.5 0.0 -0.0 3.14159265359
7420 turn 12.5 -2.5 7.5 3.14159265359 1.57079632679 0
7421 turntwist 12.5 -2.5 6.5 3.14159265359 -0.0 -1.57079632679
7422 turn 12.5 -3.5 6.5 1.57079632679 -1.57079632679 0
7423 turn 12.5 -3.5 7.5 0.0 -0.0 -1.57079632679
7424 turn 12.5 -4.5 7.5 1.57079632679 1.57079632679 0
7425 turn 12.5 -4.5 6.5 3.14159265359 -0.0 -1.57079632679
7426 turn 12.5 -5.5 6.5 1.57079632679 -1.57079632679 0
7427 turntwist 12.5 -5.5 7.5 0.0 -0.0 0.0
7428 turn 13.5 -5.5 7.5 0.0 1.57079632679 0
7429 turntwist 13.5 -5.5 6.5 3.14159265359 -0.0 1.57079632679
7430 turn 13.5 -4.5 6.5 -1.57079632679 -1.57079632679 0
7431 turntwist 13.5 -4.5 7.5 0.0 -0.0 0.0
7432 turntwist 14.5 -4.5 7.5 -1.57079632679 -0.0 -1.57079632679
7433 turn 14.5 -5.5 7.5 1.57079632679 -0.0 0.0
7434 turn 15.5 -5.5 7.5 1.57079632679 -0.0 1.57079632679
7435 turntwist 15.5 -4.5 7.5 -1.57079632679 1.57079632679 0
7436 turn 15.5 -4.5 6.5 3.14159265359 -0.0 -1.57079632679
7437 turntwist 15.5 -5.5 6.5 -1.57079632679 -0.0 3.14159265359
7438 turn 14.5 -5.5 6.5 -1.57079632679 -0.0 1.57079632679
7439 turntwist 14.5 -4.5 6.5 -1.57079632679 1.57079632679 0
7440 turn 14.5 -4.5 5.5 3.14159265359 -0.0 -1.57079632679
7441 turntwist 14.5 -5.5 5.5 1.57079632679 -0.0 0.0
7442 turn 15.5 -5.5 5.5 1.57079632679 -0.0 1.57079632679
7443 turntwist 15.5 -4.5 5.5 -1.57079632679 1.57079632679 0
7444 turn 15.5 -4.5 4.5 3.14159265359 -0.0 -1.57079632679
7445 turntwist 15.5 -5.5 4.5 -1.57079632679 -0.0 3.14159265359
7446 turn 14.5 -5.5 4.5 -1.57079632679 -0.0 1.57079632679
7447 turn 14.5 -4.5 4.5 1.57079632679 -0.0 3.14159265359
7448 straight 13.5 -4.5 4.5 0.0 -1.57079632679 0
7449 turntwist 12.5 -4.5 4.5 0.0 -1.57079632679 0
7450 turn 12.5 -4.5 5.5 0.0 -0.0 0.0
7451 turntwist 13.5 -4.5 5.5 -1.57079632679 -0.0 -1.57079632679
7452 turn 13.5 -5.5 5.5 -1.57079632679 -0.0 3.14159265359
7453 turntwist 12.5 -5.5 5.5 3.14159265359 1.57079632679 0
7454 turn 12.5 -5.5 4.5 3.14159265359 -0.0 0.0
7455 turntwist 13.5 -5.5 4.5 -1.57079632679 -0.0 -1.57079632679
7456 turn 13.5 -6.5 4.5 -1.57079632679 -0.0 3.14159265359
7457 turntwist 12.5 -6.5 4.5 0.0 -1.57079632679 0
7458 turn 12.5 -6.5 5.5 0.0 -0.0 0.0
7459 turntwist 13.5 -6.5 5.5 -1.57079632679 -0.0 -1.57079632679
7460 turn 13.5 -7.5 5.5 -1.57079632679 -0.0 3.14159265359
7461 turntwist 12.5 -7.5 5.5 3.14159265359 1.57079632679 0
7462 turn 12.5 -7.5 4.5 3.14159265359 -0.0 0.0
7463 straight 13.5 -7.5 4.5 -1.57079632679 -0.0 -1.57079632679
7464 turntwist 14.5 -7.5 4.5 1.57079632679 -0.0 1.57079632679
7465 turn 14.5 -6.5 4.5 -1.57079632679 -0.0 0.0
7466 turn 15.5 -6.5 4.5 -1.57079632679 -0.0 -1.57079632679
7467 turntwist 15.5 -7.5 4.5 1.57079632679 -1.57079632679 0
7468 turn 15.5 -7.5 5.5 0.0 -0.0 1.57079632679
7469 turntwist 15.5 -6.5 5.5 1.57079632679 -0.0 3.14159265359
7470 turn 14.5 -6.5 5.5 1.57079632679 -0.0 -1.57079632679
7471 turntwist 14.5 -7.5 5.5 1.57079632679 -1.57079632679 0
7472 turn 14.5 -7.5 6.5 0.0 -0.0 1.57079632679
7473 turntwist 14.5 -6.5 6.5 -1.57079632679 -0.0 0.0
7474 turn 15.5 -6.5 6.5 -1.57079632679 -0.0 -1.57079632679
7475 turntwist 15.5 -7.5 6.5 1.57079632679 -1.57079632679 0
7476 turn 15.5 -7.5 7.5 0.0 -0.0 1.57079632679
7477 turntwist 15.5 -6.5 7.5 1.57079632679 -0.0 3.14159265359
7478 turn 14.5 -6.5 7.5 1.57079632679 -0.0 -1.57079632679
7479 turn 14.5 -7.5 7.5 -1.57079632679 -0.0 3.14159265359
7480 turntwist 13.5 -7.5 7.5 3.14159265359 1.57079632679 0
7481 turntwist 13.5 -7.5 6.5 3.14159265359 -0.0 1.57079632679
7482 turn 13.5 -6.5 6.5 -1.57079632679 -1.57079632679 0
7483 turntwist 13.5 -6.5 7.5 0.0 -0.0 3.14159265359
7484 turn 12.5 -6.5 7.5 3.14159265359 1.57079632679 0
7485 turntwist 12.5 -6.5 6.5 3.14159265359 -0.0 -1.57079632679
7486 turn 12.5 -7.5 6.5 1.57079632679 -1.57079632679 0
7487 turntwist 12.5 -7.5 7.5 0.0 -0.0 3.14159265359
7488 straight 11.5 -7.5 7.5 1.57079632679 -0.0 -1.57079632679
7489 turn 10.5 -7.5 7.5 3.14159265359 1.57079632679 0
7490 turn 10.5 -7.5 6.5 3.14159265359 -0.0 0.0
7491 turntwist 11.5 -7.5 6.5 1.57079632679 -0.0 1.57079632679
7492 turn 11.5 -6.5 6.5 1.57079632679 -0.0 3.14159265359
7493 turntwist 10.5 -6.5 6.5 0.0 -1.57079632679 0
7494 turn 10.5 -6.5 7.5 0.0 -0.0 0.0
7495 turntwist 11.5 -6.5 7.5 1.57079632679 -0.0 1.57079632679
7496 turntwist 11.5 -5.5 7.5 -1.57079632679 1.57079632679 0
7497 turn 11.5 -5.5 6.5 3.14159265359 -0.0 1.57079632679
7498 turn 11.5 -4.5 6.5 -1.57079632679 -1.57079632679 0
7499 turntwist 11.5 -4.5 7.5 0.0 -0.0 3.14159265359
7500 turn 10.5 -4.5 7.5 3.14159265359 1.57079632679 0
7501 turntwist 10.5 -4.5 6.5 3.14159265359 -0.0 -1.57079632679
7502 turn 10.5 -5.5 6.5 1.57079632679 -1.57079632679 0
7503 turntwist 10.5 -5.5 7.5 0.0 -0.0 3.14159265359
7504 turn 9.5 -5.5 7.5 3.14159265359 1.57079632679 0
7505 turntwist 9.5 -5.5 6.5 3.14159265359 -0.0 1.57079632679
7506 turn 9.5 -4.5 6.5 -1.57079632679 -1.57079632679 0
7507 turntwist 9.5 -4.5 7.5 0.0 -0.0 3.14159265359
7508 turn 8.5 -4.5 7.5 3.14159265359 1.57079632679 0
7509 turntwist 8.5 -4.5 6.5 3.14159265359 -0.0 -1.57079632679
7510 turn 8.5 -5.5 6.5 1.57079632679 -1.57079632679 0
7511 turn 8.5 -5.5 7.5 0.0 -0.0 -1.57079632679
7512 straight 8.5 -6.5 7.5 1.57079632679 -0.0 0.0
7513 turntwist 8.5 -7.5 7.5 1.57079632679 -0.0 0.0
7514 turn 9.5 -7.5 7.5 1.57079632679 -0.0 1.57079632679
7515 turntwist 9.5 -6.5 7.5 -1.57079632679 1.57079632679 0
7516 turn 9.5 -6.5 6.5 3.14159265359 -0.0 -1.57079632679
7517 turntwist 9.5 -7.5 6.5 -1.57079632679 -0.0 3.14159265359
7518 turn 8.5 -7.5 6.5 -1.57079632679 -0.0 1.57079632679
7519 turntwist 8.5 -6.5 6.5 -1.57079632679 1.57079632679 0
7520 turn 8.5 -6.5 5.5 3.14159265359 -0.0 -1.57079632679
7521 turntwist 8.5 -7.5 5.5 1.57079632679 -0.0 0.0
7522 turn 9.5 -7.5 5.5 1.57079632679 -0.0 1.57079632679
7523 turntwist 9.5 -6.5 5.5 -1.57079632679 1.57079632679 0
7524 turn 9.5 -6.5 4.5 3.14159265359 -0.0 -1.57079632679
7525 turntwist 9.5 -7.5 4.5 -1.57079632679 -0.0 3.14159265359
7526 turn 8.5 -7.5 4.5 -1.57079632679 -0.0 1.57079632679
7527 straight 8.5 -6.5 4.5 -1.57079632679 1.57079632679 0
7528 turntwist 8.5 -5.5 4.5 -1.57079632679 -1.57079632679 0
7529 turn 8.5 -5.5 5.5 0.0 -0.0 1.57079632679
7530 turn 8.5 -4.5 5.5 -1.57079632679 1.57079632679 0
7531 turntwist 8.5 -4.5 4.5 3.14159265359 -0.0 0.0
7532 turn 9.5 -4.5 4.5 -3.14159265359 -1.57079632679 0
7533 turntwist 9.5 -4.5 5.5 0.0 -0.0 -1.57079632679
7534 turn 9.5 -5.5 5.5 1.57079632679 1.57079632679 0
7535 turntwist 9.5 -5.5 4.5 3.14159265359 -0.0 0.0
7536 turn 10.5 -5.5 4.5 -3.14159265359 -1.57079632679 0
7537 turntwist 10.5 -5.5 5.5 0.0 -0.0 1.57079632679
7538 turn 10.5 -4.5 5.5 -1.57079632679 1.57079632679 0
7539 turntwist 10.5 -4.5 4.5 3.14159265359 -0.0 0.0
7540 turn 11.5 -4.5 4.5 -3.14159265359 -1.57079632679 0
7541 turntwist 11.5 -4.5 5.5 0.0 -0.0 -1.57079632679
7542 turn 11.5 -5.5 5.5 1.57079632679 1.57079632679 0
7543 turn 11.5 -5.5 4.5 3.14159265359 -0.0 -1.57079632679
7544 turntwist 11.5 -6.5 4.5 -1.57079632679 -0.0 3.14159265359
7545 turntwist 10.5 -6.5 4.5 0.0 -1.57079632679 0
7546 turn 10.5 -6.5 5.5 0.0 -0.0 0.0
7547 turntwist 11.5 -6.5 5.5 -1.57079632679 -0.0 -1.57079632679
7548 turn 11.5 -7.5 5.5 -1.57079632679 -0.0 3.14159265359
7549 turntwist 10.5 -7.5 5.5 3.14159265359 1.57079632679 0
7550 turn 10.5 -7.5 4.5 3.14159265359 -0.0 0.0
7551 turn 11.5 -7.5 4.5 0.0 1.57079632679 0
7552 turn 11.5 -7.5 3.5 3.14159265359 -0.0 3.14159265359
7553 turn 10.5 -7.5 3.5 3.14159265359 1.57079632679 0
7554 turn 10.5 -7.5 2.5 3.14159265359 -0.0 0.0
7555 turntwist 11.5 -7.5 2.5 1.57079632679 -0.0 1.57079632679
7556 turn 11.5 -6.5 2.5 1.57079632679 -0.0 3.14159265359
7557 turntwist 10.5 -6.5 2.5 0.0 -1.57079632679 0
7558 turn 10.5 -6.5 3.5 0.0 -0.0 0.0
7559 turntwist 11.5 -6.5 3.5 1.57079632679 -0.0 1.57079632679
7560 turntwist 11.5 -5.5 3.5 -1.57079632679 1.57079632679 0
7561 turn 11.5 -5.5 2.5 3.14159265359 -0.0 1.57079632679
7562 turn 11.5 -4.5 2.5 -1.57079632679 -1.57079632679 0
7563 turntwist 11.5 -4.5 3.5 0.0 -0.0 3.14159265359
7564 turn 10.5 -4.5 3.5 3.14159265359 1.57079632679 0
7565 turntwist 10.5 -4.5 2.5 3.14159265359 -0.0 -1.57079632679
7566 turn 10.5 -5.5 2.5 1.57079632679 -1.57079632679 0
7567 turntwist 10.5 -5.5 3.5 0.0 -0.0 3.14159265359
7568 turn 9.5 -5.5 3.5 3.14159265359 1.57079632679 0
7569 turntwist 9.5 -5.5 2.5 3.14159265359 -0.0 1.57079632679
7570 turn 9.5 -4.5 2.5 -1.57079632679 -1.57079632679 0
7571 turntwist 9.5 -4.5 3.5 0.0 -0.0 3.14159265359
7572 turn 8.5 -4.5 3.5 3.14159265359 1.57079632679 0
7573 turntwist 8.5 -4.5 2.5 3.14159265359 -0.0 -1.57079632679
7574 turn 8.5 -5.5 2.5 1.57079632679 -1.57079632679 0
7575 turn 8.5 -5.5 3.5 0.0 -0.0 -1.57079632679
7576 straight 8.5 -6.5 3.5 1.57079632679 -0.0 0.0
7577 turntwist 8.5 -7.5 3.5 1.57079632679 -0.0 0.0
7578 turn 9.5 -7.5 3.5 1.57079632679 -0.0 1.57079632679
7579 turntwist 9.5 -6.5 3.5 -1.57079632679 1.57079632679 0
7580 turn 9.5 -6.5 2.5 3.14159265359 -0.0 -1.57079632679
7581 turntwist 9.5 -7.5 2.5 -1.57079632679 -0.0 3.14159265359
7582 turn 8.5 -7.5 2.5 -1.57079632679 -0.0 1.57079632679
7583 turntwist 8.5 -6.5 2.5 -1.57079632679 1.57079632679 0
7584 turn 8.5 -6.5 1.5 3.14159265359 -0.0 -1.57079632679
7585 turntwist 8.5 -7.5 1.5 1.57079632679 -0.0 0.0
7586 turn 9.5 -7.5 1.5 1.57079632679 -0.0 1.57079632679
7587 turntwist 9.5 -6.5 1.5 -1.57079632679 1.57079632679 0
7588 turn 9.5 -6.5 0.5 3.14159265359 -0.0 -1.57079632679
7589 turntwist 9.5 -7.5 0.5 -1.57079632679 -0.0 3.14159265359
7590 turn 8.5 -7.5 0.5 -1.57079632679 -0.0 1.57079632679
7591 straight 8.5 -6.5 0.5 -1.57079632679 1.57079632679 0
7592 turntwist 8.5 -5.5 0.5 -1.57079632679 -1.57079632679 0
7593 turn 8.5 -5.5 1.5 0.0 -0.0 1.57079632679
7594 turn 8.5 -4.5 1.5 -1.57079632679 1.57079632679 0
7595 turntwist 8.5 -4.5 0.5 3.14159265359 -0.0 0.0
7596 turn 9.5 -4.5 0.5 -3.14159265359 -1.57079632679 0
7597 turntwist 9.5 -4.5 1.5 0.0 -0.0 -1.57079632679
7598 turn 9.5 -5.5 1.5 1.57079632679 1.57079632679 0
7599 turntwist 9.5 -5.5 0.5 3.14159265359 -0.0 0.0
7600 turn 10.5 -5.5 0.5 -3.14159265359 -1.57079632679 0
7601 turntwist 10.5 -5.5 1.5 0.0 -0.0 1.57079632679
7602 turn 10.5 -4.5 1.5 -1.57079632679 1.57079632679 0
7603 turntwist 10.5 -4.5 0.5 3.14159265359 -0.0 0.0
7604 turn 11.5 -4.5 0.5 -3.14159265359 -1.57079632679 0
7605 turntwist 11.5 -4.5 1.5 0.0 -0.0 -1.57079632679
7606 turn 11.5 -5.5 1.5 1.57079632679 1.57079632679 0
7607 turn 11.5 -5.5 0.5 3.14159265359 -0.0 -1.57079632679
7608 turntwist 11.5 -6.5 0.5 -1.57079632679 -0.0 3.14159265359
7609 turntwist 10.5 -6.5 0.5 0.0 -1.57079632679 0
7610 turn 10.5 -6.5 1.5 0.0 -0.0 0.0
7611 turntwist 11.5 -6.5 1.5 -1.57079632679 -0.0 -1.57079632679
7612 turn 11.5 -7.5 1.5 -1.57079632679 -0.0 3.14159265359
7613 turntwist 10.5 -7.5 1.5 3.14159265359 1.57079632679 0
7614 turn 10.5 -7.5 0.5 3.14159265359 -0.0 0.0
7615 straight 11.5 -7.5 0.5 -1.57079632679 -0.0 -1.57079632679
7616 turntwist 12.5 -7.5 0.5 1.57079632679 -0.0 1.57079632679
7617 turn 12.5 -6.5 0.5 -1.57079632679 -0.0 0.0
7618 turn 13.5 -6.5 0.5 -1.57079632679 -0.0 -1.57079632679
7619 turntwist 13.5 -7.5 0.5 1.57079632679 -1.57079632679 0
7620 turn 13.5 -7.5 1.5 0.0 -0.0 1.57079632679
7621 turntwist 13.5 -6.5 1.5 1.57079632679 -0.0 3.14159265359
7622 turn 12.5 -6.5 1.5 1.57079632679 -0.0 -1.57079632679
7623 turntwist 12.5 -7.5 1.5 1.57079632679 -1.57079632679 0
7624 turntwist 12.5 -7.5 2.5 0.0 -0.0 0.0
7625 turn 13.5 -7.5 2.5 -3.14159265359 -1.57079632679 0
7626 turn 13.5 -7.5 3.5 0.0 -0.0 3.14159265359
7627 turntwist 12.5 -7.5 3.5 -1.57079632679 -0.0 1.57079632679
7628 turn 12.5 -6.5 3.5 -1.57079632679 -0.0 0.0
7629 turntwist 13.5 -6.5 3.5 0.0 1.57079632679 0
7630 turn 13.5 -6.5 2.5 3.14159265359 -0.0 3.14159265359
7631 turntwist 12.5 -6.5 2.5 -1.57079632679 -0.0 1.57079632679
7632 turn 12.5 -5.5 2.5 -1.57079632679 -0.0 0.0
7633 turntwist 13.5 -5.5 2.5 -3.14159265359 -1.57079632679 0
7634 turn 13.5 -5.5 3.5 0.0 -0.0 3.14159265359
7635 turntwist 12.5 -5.5 3.5 -1.57079632679 -0.0 1.57079632679
7636 turn 12.5 -4.5 3.5 -1.57079632679 -0.0 0.0
7637 turntwist 13.5 -4.5 3.5 0.0 1.57079632679 0
7638 turn 13.5 -4.5 2.5 3.14159265359 -0.0 3.14159265359
7639 turn 12.5 -4.5 2.5 3.14159265359 1.57079632679 0
7640 straight 12.5 -4.5 1.5 3.14159265359 -0.0 -1.57079632679
7641 turntwist 12.5 -4.5 0.5 3.14159265359 -0.0 -1.57079632679
7642 turn 12.5 -5.5 0.5 1.57079632679 -1.57079632679 0
7643 turntwist 12.5 -5.5 1.5 0.0 -0.0 0.0
7644 turn 13.5 -5.5 1.5 0.0 1.57079632679 0
7645 turntwist 13.5 -5.5 0.5 3.14159265359 -0.0 1.57079632679
7646 turn 13.5 -4.5 0.5 -1.57079632679 -1.57079632679 0
7647 turntwist 13.5 -4.5 1.5 0.0 -0.0 0.0
7648 turn 14.5 -4.5 1.5 0.0 1.57079632679 0
7649 turntwist 14.5 -4.5 0.5 3.14159265359 -0.0 -1.57079632679
7650 turn 14.5 -5.5 0.5 1.57079632679 -1.57079632679 0
7651 turntwist 14.5 -5.5 1.5 0.0 -0.0 0.0
7652 turn 15.5 -5.5 1.5 0.0 1.57079632679 0
7653 turntwist 15.5 -5.5 0.5 3.14159265359 -0.0 1.57079632679
7654 turn 15.5 -4.5 0.5 -1.57079632679 -1.57079632679 0
7655 straight 15.5 -4.5 1.5 0.0 -0.0 0.0
7656 turntwist 15.5 -4.5 2.5 0.0 -0.0 3.14159265359
7657 turn 14.5 -4.5 2.5 0.0 -1.57079632679 0
7658 turn 14.5 -4.5 3.5 0.0 -0.0 0.0
7659 turntwist 15.5 -4.5 3.5 -1.57079632679 -0.0 -1.57079632679
7660 turn 15.5 -5.5 3.5 -1.57079632679 -0.0 3.14159265359
7661 turntwist 14.5 -5.5 3.5 3.14159265359 1.57079632679 0
7662 turn 14.5 -5.5 2.5 3.14159265359 -0.0 0.0
7663 turntwist 15.5 -5.5 2.5 -1.57079632679 -0.0 -1.57079632679
7664 turn 15.5 -6.5 2.5 -1.57079632679 -0.0 3.14159265359
7665 turntwist 14.5 -6.5 2.5 0.0 -1.57079632679 0
7666 turn 14.5 -6.5 3.5 0.0 -0.0 0.0
7667 turntwist 15.5 -6.5 3.5 -1.57079632679 -0.0 -1.57079632679
7668 turn 15.5 -7.5 3.5 -1.57079632679 -0.0 3.14159265359
7669 turntwist 14.5 -7.5 3.5 3.14159265359 1.57079632679 0
7670 turn 14.5 -7.5 2.5 3.14159265359 -0.0 0.0
7671 turn 15.5 -7.5 2.5 0.0 1.57079632679 0
7672 turntwist 15.5 -7.5 1.5 3.14159265359 -0.0 1.57079632679
7673 turntwist 15.5 -6.5 1.5 1.57079632679 -0.0 3.14159265359
7674 turn 14.5 -6.5 1.5 1.57079632679 -0.0 -1.57079632679
7675 turntwist 14.5 -7.5 1.5 1.57079632679 1.57079632679 0
7676 turn 14.5 -7.5 0.5 3.14159265359 -0.0 1.57079632679
7677 turntwist 14.5 -6.5 0.5 -1.57079632679 -0.0 0.0
7678 turn 15.5 -6.5 0.5 -1.57079632679 -0.0 -1.57079632679
7679 turntwist 15.5 -7.5 0.5 1.57079632679 1.57079632679 0
7680 straight 15.5 -7.5 -0.5 3.14159265359 -0.0 0.0
7681 turn 15.5 -7.5 -1.5 3.14159265359 -0.0 1.57079632679
7682 turn 15.5 -6.5 -1.5 -1.57079632679 -1.57079632679 0
7683 turntwist 15.5 -6.5 -0.5 0.0 -0.0 3.14159265359
7684 turn 14.5 -6.5 -0.5 3.14159265359 1.57079632679 0
7685 turntwist 14.5 -6.5 -1.5 3.14159265359 -0.0 -1.57079632679
7686 turn 14.5 -7.5 -1.5 1.57079632679 -1.57079632679 0
7687 turntwist 14.5 -7.5 -0.5 0.0 -0.0 3.14159265359
7688 turntwist 13.5 -7.5 -0.5 -1.57079632679 -0.0 1.57079632679
7689 turn 13.5 -6.5 -0.5 1.57079632679 -0.0 3.14159265359
7690 turn 12.5 -6.5 -0.5 1.57079632679 -0.0 -1.57079632679
7691 turntwist 12.5 -7.5 -0.5 1.57079632679 1.57079632679 0
7692 turn 12.5 -7.5 -1.5 3.14159265359 -0.0 1.57079632679
7693 turntwist 12.5 -6.5 -1.5 -1.57079632679 -0.0 0.0
7694 turn 13.5 -6.5 -1.5 -1.57079632679 -0.0 -1.57079632679
7695 turntwist 13.5 -7.5 -1.5 1.57079632679 1.57079632679 0
7696 turn 13.5 -7.5 -2.5 3.14159265359 -0.0 1.57079632679
7697 turntwist 13.5 -6.5 -2.5 1.57079632679 -0.0 3.14159265359
7698 turn 12.5 -6.5 -2.5 1.57079632679 -0.0 -1.57079632679
7699 turntwist 12.5 -7.5 -2.5 1.57079632679 1.57079632679 0
7700 turn 12.5 -7.5 -3.5 3.14159265359 -0.0 1.57079632679
7701 turntwist 12.5 -6.5 -3.5 -1.57079632679 -0.0 0.0
7702 turn 13.5 -6.5 -3.5 -1.57079632679 -0.0 -1.57079632679
7703 turn 13.5 -7.5 -3.5 1.57079632679 -0.0 0.0
7704 straight 14.5 -7.5 -3.5 -3.14159265359 -1.57079632679 0
7705 turntwist 15.5 -7.5 -3.5 -3.14159265359 -1.57079632679 0
7706 turn 15.5 -7.5 -2.5 0.0 -0.0 3.14159265359
7707 turntwist 14.5 -7.5 -2.5 -1.57079632679 -0.0 1.57079632679
7708 turn 14.5 -6.5 -2.5 -1.57079632679 -0.0 0.0
7709 turntwist 15.5 -6.5 -2.5 0.0 1.57079632679 0
7710 turn 15.5 -6.5 -3.5 3.14159265359 -0.0 3.14159265359
7711 turntwist 14.5 -6.5 -3.5 -1.57079632679 -0.0 1.57079632679
7712 turn 14.5 -5.5 -3.5 -1.57079632679 -0.0 0.0
7713 turntwist 15.5 -5.5 -3.5 -3.14159265359 -1.57079632679 0
7714 turn 15.5 -5.5 -2.5 0.0 -0.0 3.14159265359
7715 turntwist 14.5 -5.5 -2.5 -1.57079632679 -0.0 1.57079632679
7716 turn 14.5 -4.5 -2.5 -1.57079632679 -0.0 0.0
7717 turntwist 15.5 -4.5 -2.5 0.0 1.57079632679 0
7718 turn 15.5 -4.5 -3.5 3.14159265359 -0.0 3.14159265359
7719 straight 14.5 -4.5 -3.5 -1.57079632679 -0.0 1.57079632679
7720 turntwist 13.5 -4.5 -3.5 1.57079632679 -0.0 -1.57079632679
7721 turn 13.5 -5.5 -3.5 -1.57079632679 -0.0 3.14159265359
7722 turn 12.5 -5.5 -3.5 -1.57079632679 -0.0 1.57079632679
7723 turntwist 12.5 -4.5 -3.5 -1.57079632679 -1.57079632679 0
7724 turn 12.5 -4.5 -2.5 0.0 -0.0 -1.57079632679
7725 turntwist 12.5 -5.5 -2.5 1.57079632679 -0.0 0.0
7726 turn 13.5 -5.5 -2.5 1.57079632679 -0.0 1.57079632679
7727 turntwist 13.5 -4.5 -2.5 -1.57079632679 -1.57079632679 0
7728 turn 13.5 -4.5 -1.5 0.0 -0.0 -1.57079632679
7729 turntwist 13.5 -5.5 -1.5 -1.57079632679 -0.0 3.14159265359
7730 turn 12.5 -5.5 -1.5 -1.57079632679 -0.0 1.57079632679
7731 turntwist 12.5 -4.5 -1.5 -1.57079632679 -1.57079632679 0
7732 turn 12.5 -4.5 -0.5 0.0 -0.0 -1.57079632679
7733 turntwist 12.5 -5.5 -0.5 1.57079632679 -0.0 0.0
