#KIND POS_X POS_Y POS_Z EUL_PSI EUL_THETA EUL_PHI
turntwist 27.0 18.0 11.0 -1.57079632679 1.57079632679 0
turn 27.0 18.0 10.0 3.14159265359 -0.0 1.57079632679
turn 27.0 19.0 10.0 -1.57079632679 -1.57079632679 0
turntwist 27.0 19.0 11.0 0.0 -0.0 3.14159265359
turn 26.0 19.0 11.0 3.14159265359 1.57079632679 0
turntwist 26.0 19.0 10.0 3.14159265359 -0.0 -1.57079632679
turn 26.0 18.0 10.0 1.57079632679 -1.57079632679 0
turntwist 26.0 18.0 11.0 0.0 -0.0 3.14159265359
turn 25.0 18.0 11.0 3.14159265359 1.57079632679 0
turntwist 25.0 18.0 10.0 3.14159265359 -0.0 1.57079632679
turn 25.0 19.0 10.0 -1.57079632679 -1.57079632679 0
turntwist 25.0 19.0 11.0 0.0 -0.0 3.14159265359
turn 24.0 19.0 11.0 3.14159265359 1.57079632679 0
turntwist 24.0 19.0 10.0 3.14159265359 -0.0 -1.57079632679
turn 24.0 18.0 10.0 1.57079632679 -1.57079632679 0
turn 24.0 18.0 11.0 0.0 -0.0 -1.57079632679
turntwist 24.0 17.0 11.0 1.57079632679 -0.0 0.0
turntwist 25.0 17.0 11.0 0.0 1.57079632679 0
turn 25.0 17.0 10.0 3.14159265359 -0.0 3.14159265359
turntwist 24.0 17.0 10.0 1.57079632679 -0.0 -1.57079632679
turn 24.0 16.0 10.0 1.57079632679 -0.0 0.0
turntwist 25.0 16.0 10.0 -3.14159265359 -1.57079632679 0
turn 25.0 16.0 11.0 0.0 -0.0 3.14159265359
turn 24.0 16.0 11.0 0.0 -1.57079632679 0
straight 24.0 16.0 12.0 0.0 -0.0 1.57079632679
turntwist 24.0 16.0 13.0 0.0 -0.0 1.57079632679
turn 24.0 17.0 13.0 -1.57079632679 1.57079632679 0
turntwist 24.0 17.0 12.0 3.14159265359 -0.0 0.0
turn 25.0 17.0 12.0 -3.14159265359 -1.57079632679 0
turntwist 25.0 17.0 13.0 0.0 -0.0 -1.57079632679
turn 25.0 16.0 13.0 1.57079632679 1.57079632679 0
turntwist 25.0 16.0 12.0 3.14159265359 -0.0 0.0
turntwist 26.0 16.0 12.0 1.57079632679 -0.0 1.57079632679
turn 26.0 17.0 12.0 -1.57079632679 -0.0 0.0
turn 27.0 17.0 12.0 -1.57079632679 -0.0 -1.57079632679
turntwist 27.0 16.0 12.0 1.57079632679 -1.57079632679 0
turn 27.0 16.0 13.0 0.0 -0.0 1.57079632679
turntwist 27.0 17.0 13.0 1.57079632679 -0.0 3.14159265359
turn 26.0 17.0 13.0 1.57079632679 -0.0 -1.57079632679
turntwist 26.0 16.0 13.0 1.57079632679 -1.57079632679 0
turn 26.0 16.0 14.0 0.0 -0.0 1.57079632679
turntwist 26.0 17.0 14.0 -1.57079632679 -0.0 0.0
turn 27.0 17.0 14.0 -1.57079632679 -0.0 -1.57079632679
turntwist 27.0 16.0 14.0 1.57079632679 -1.57079632679 0
turn 27.0 16.0 15.0 0.0 -0.0 1.57079632679
turntwist 27.0 17.0 15.0 1.57079632679 -0.0 3.14159265359
turn 26.0 17.0 15.0 1.57079632679 -0.0 -1.57079632679
turn 26.0 16.0 15.0 -1.57079632679 -0.0 3.14159265359
straight 25.0 16.0 15.0 3.14159265359 1.57079632679 0
turntwist 24.0 16.0 15.0 3.14159265359 1.57079632679 0
turn 24.0 16.0 14.0 3.14159265359 -0.0 0.0
turntwist 25.0 16.0 14.0 1.57079632679 -0.0 1.57079632679
turn 25.0 17.0 14.0 1.57079632679 -0.0 3.14159265359
turntwist 24.0 17.0 14.0 0.0 -1.57079632679 0
turn 24.0 17.0 15.0 0.0 -0.0 0.0
turntwist 25.0 17.0 15.0 1.57079632679 -0.0 1.57079632679
turn 25.0 18.0 15.0 1.57079632679 -0.0 3.14159265359
turntwist 24.0 18.0 15.0 3.14159265359 1.57079632679 0
turn 24.0 18.0 14.0 3.14159265359 -0.0 0.0
turntwist 25.0 18.0 14.0 1.57079632679 -0.0 1.57079632679
turn 25.0 19.0 14.0 1.57079632679 -0.0 3.14159265359
turntwist 24.0 19.0 14.0 0.0 -1.57079632679 0
turn 24.0 19.0 15.0 0.0 -0.0 0.0
straight 25.0 19.0 15.0 1.57079632679 -0.0 1.57079632679
turntwist 26.0 19.0 15.0 -1.57079632679 -0.0 -1.57079632679
turn 26.0 18.0 15.0 1.57079632679 -0.0 0.0
turn 27.0 18.0 15.0 1.57079632679 -0.0 1.57079632679
turntwist 27.0 19.0 15.0 -1.57079632679 1.57079632679 0
turn 27.0 19.0 14.0 3.14159265359 -0.0 -1.57079632679
turntwist 27.0 18.0 14.0 -1.57079632679 -0.0 3.14159265359
turn 26.0 18.0 14.0 -1.57079632679 -0.0 1.57079632679
turntwist 26.0 19.0 14.0 -1.57079632679 1.57079632679 0
turn 26.0 19.0 13.0 3.14159265359 -0.0 -1.57079632679
turntwist 26.0 18.0 13.0 1.57079632679 -0.0 0.0
turn 27.0 18.0 13.0 1.57079632679 -0.0 1.57079632679
turntwist 27.0 19.0 13.0 -1.57079632679 1.57079632679 0
turn 27.0 19.0 12.0 3.14159265359 -0.0 -1.57079632679
turntwist 27.0 18.0 12.0 -1.57079632679 -0.0 3.14159265359
turn 26.0 18.0 12.0 -1.57079632679 -0.0 1.57079632679
turn 26.0 19.0 12.0 1.57079632679 -0.0 3.14159265359
turntwist 25.0 19.0 12.0 0.0 -1.57079632679 0
turntwist 25.0 19.0 13.0 0.0 -0.0 -1.57079632679
turn 25.0 18.0 13.0 1.57079632679 1.57079632679 0
turntwist 25.0 18.0 12.0 3.14159265359 -0.0 3.14159265359
turn 24.0 18.0 12.0 0.0 -1.57079632679 0
turntwist 24.0 18.0 13.0 0.0 -0.0 1.57079632679
turn 24.0 19.0 13.0 -1.57079632679 1.57079632679 0
turn 24.0 19.0 12.0 3.14159265359 -0.0 1.57079632679
turn 24.0 20.0 12.0 -1.57079632679 -1.57079632679 0
turn 24.0 20.0 13.0 0.0 -0.0 1.57079632679
turn 24.0 21.0 13.0 -1.57079632679 1.57079632679 0
turntwist 24.0 21.0 12.0 3.14159265359 -0.0 0.0
turn 25.0 21.0 12.0 -3.14159265359 -1.57079632679 0
turntwist 25.0 21.0 13.0 0.0 -0.0 -1.57079632679
turn 25.0 20.0 13.0 1.57079632679 1.57079632679 0
turntwist 25.0 20.0 12.0 3.14159265359 -0.0 0.0
turntwist 26.0 20.0 12.0 1.57079632679 -0.0 1.57079632679
turn 26.0 21.0 12.0 -1.57079632679 -0.0 0.0
turn 27.0 21.0 12.0 -1.57079632679 -0.0 -1.57079632679
turntwist 27.0 20.0 12.0 1.57079632679 -1.57079632679 0
turn 27.0 20.0 13.0 0.0 -0.0 1.57079632679
turntwist 27.0 21.0 13.0 1.57079632679 -0.0 3.14159265359
turn 26.0 21.0 13.0 1.57079632679 -0.0 -1.57079632679
turntwist 26.0 20.0 13.0 1.57079632679 -1.57079632679 0
turn 26.0 20.0 14.0 0.0 -0.0 1.57079632679
turntwist 26.0 21.0 14.0 -1.57079632679 -0.0 0.0
turn 27.0 21.0 14.0 -1.57079632679 -0.0 -1.57079632679
turntwist 27.0 20.0 14.0 1.57079632679 -1.57079632679 0
turn 27.0 20.0 15.0 0.0 -0.0 1.57079632679
turntwist 27.0 21.0 15.0 1.57079632679 -0.0 3.14159265359
turn 26.0 21.0 15.0 1.57079632679 -0.0 -1.57079632679
turn 26.0 20.0 15.0 -1.57079632679 -0.0 3.14159265359
straight 25.0 20.0 15.0 3.14159265359 1.57079632679 0
turntwist 24.0 20.0 15.0 3.14159265359 1.57079632679 0
turn 24.0 20.0 14.0 3.14159265359 -0.0 0.0
turntwist 25.0 20.0 14.0 1.57079632679 -0.0 1.57079632679
turn 25.0 21.0 14.0 1.57079632679 -0.0 3.14159265359
turntwist 24.0 21.0 14.0 0.0 -1.57079632679 0
turn 24.0 21.0 15.0 0.0 -0.0 0.0
turntwist 25.0 21.0 15.0 1.57079632679 -0.0 1.57079632679
turn 25.0 22.0 15.0 1.57079632679 -0.0 3.14159265359
turntwist 24.0 22.0 15.0 3.14159265359 1.57079632679 0
turn 24.0 22.0 14.0 3.14159265359 -0.0 0.0
turntwist 25.0 22.0 14.0 1.57079632679 -0.0 1.57079632679
turn 25.0 23.0 14.0 1.57079632679 -0.0 3.14159265359
turntwist 24.0 23.0 14.0 0.0 -1.57079632679 0
turn 24.0 23.0 15.0 0.0 -0.0 0.0
straight 25.0 23.0 15.0 1.57079632679 -0.0 1.57079632679
turntwist 26.0 23.0 15.0 -1.57079632679 -0.0 -1.57079632679
turn 26.0 22.0 15.0 1.57079632679 -0.0 0.0
turn 27.0 22.0 15.0 1.57079632679 -0.0 1.57079632679
turntwist 27.0 23.0 15.0 -1.57079632679 1.57079632679 0
turn 27.0 23.0 14.0 3.14159265359 -0.0 -1.57079632679
turntwist 27.0 22.0 14.0 -1.57079632679 -0.0 3.14159265359
turn 26.0 22.0 14.0 -1.57079632679 -0.0 1.57079632679
turntwist 26.0 23.0 14.0 -1.57079632679 1.57079632679 0
turn 26.0 23.0 13.0 3.14159265359 -0.0 -1.57079632679
turntwist 26.0 22.0 13.0 1.57079632679 -0.0 0.0
turn 27.0 22.0 13.0 1.57079632679 -0.0 1.57079632679
turntwist 27.0 23.0 13.0 -1.57079632679 1.57079632679 0
turn 27.0 23.0 12.0 3.14159265359 -0.0 -1.57079632679
turntwist 27.0 22.0 12.0 -1.57079632679 -0.0 3.14159265359
turn 26.0 22.0 12.0 -1.57079632679 -0.0 1.57079632679
turn 26.0 23.0 12.0 1.57079632679 -0.0 3.14159265359
turntwist 25.0 23.0 12.0 0.0 -1.57079632679 0
turntwist 25.0 23.0 13.0 0.0 -0.0 -1.57079632679
turn 25.0 22.0 13.0 1.57079632679 1.57079632679 0
turntwist 25.0 22.0 12.0 3.14159265359 -0.0 3.14159265359
turn 24.0 22.0 12.0 0.0 -1.57079632679 0
turntwist 24.0 22.0 13.0 0.0 -0.0 1.57079632679
turn 24.0 23.0 13.0 -1.57079632679 1.57079632679 0
straight 24.0 23.0 12.0 3.14159265359 -0.0 3.14159265359
turn 24.0 23.0 11.0 3.14159265359 -0.0 -1.57079632679
turntwist 24.0 22.0 11.0 1.57079632679 -0.0 0.0
turn 25.0 22.0 11.0 1.57079632679 -0.0 1.57079632679
turntwist 25.0 23.0 11.0 -1.57079632679 1.57079632679 0
turn 25.0 23.0 10.0 3.14159265359 -0.0 -1.57079632679
turntwist 25.0 22.0 10.0 -1.57079632679 -0.0 3.14159265359
turn 24.0 22.0 10.0 -1.57079632679 -0.0 1.57079632679
turntwist 24.0 23.0 10.0 -1.57079632679 1.57079632679 0
turntwist 24.0 23.0 9.0 3.14159265359 -0.0 0.0
turn 25.0 23.0 9.0 0.0 1.57079632679 0
turn 25.0 23.0 8.0 3.14159265359 -0.0 3.14159265359
turntwist 24.0 23.0 8.0 1.57079632679 -0.0 -1.57079632679
turn 24.0 22.0 8.0 1.57079632679 -0.0 0.0
turntwist 25.0 22.0 8.0 -3.14159265359 -1.57079632679 0
turn 25.0 22.0 9.0 0.0 -0.0 3.14159265359
turntwist 24.0 22.0 9.0 1.57079632679 -0.0 -1.57079632679
turn 24.0 21.0 9.0 1.57079632679 -0.0 0.0
turntwist 25.0 21.0 9.0 0.0 1.57079632679 0
turn 25.0 21.0 8.0 3.14159265359 -0.0 3.14159265359
turntwist 24.0 21.0 8.0 1.57079632679 -0.0 -1.57079632679
turn 24.0 20.0 8.0 1.57079632679 -0.0 0.0
turntwist 25.0 20.0 8.0 -3.14159265359 -1.57079632679 0
turn 25.0 20.0 9.0 0.0 -0.0 3.14159265359
turn 24.0 20.0 9.0 0.0 -1.57079632679 0
straight 24.0 20.0 10.0 0.0 -0.0 1.57079632679
turntwist 24.0 20.0 11.0 0.0 -0.0 1.57079632679
turn 24.0 21.0 11.0 -1.57079632679 1.57079632679 0
turntwist 24.0 21.0 10.0 3.14159265359 -0.0 0.0
turn 25.0 21.0 10.0 -3.14159265359 -1.57079632679 0
turntwist 25.0 21.0 11.0 0.0 -0.0 -1.57079632679
turn 25.0 20.0 11.0 1.57079632679 1.57079632679 0
turntwist 25.0 20.0 10.0 3.14159265359 -0.0 0.0
turn 26.0 20.0 10.0 -3.14159265359 -1.57079632679 0
turntwist 26.0 20.0 11.0 0.0 -0.0 1.57079632679
turn 26.0 21.0 11.0 -1.57079632679 1.57079632679 0
turntwist 26.0 21.0 10.0 3.14159265359 -0.0 0.0
turn 27.0 21.0 10.0 -3.14159265359 -1.57079632679 0
turntwist 27.0 21.0 11.0 0.0 -0.0 -1.57079632679
turn 27.0 20.0 11.0 1.57079632679 1.57079632679 0
straight 27.0 20.0 10.0 3.14159265359 -0.0 0.0
turntwist 27.0 20.0 9.0 3.14159265359 -0.0 3.14159265359
turn 26.0 20.0 9.0 3.14159265359 1.57079632679 0
turn 26.0 20.0 8.0 3.14159265359 -0.0 0.0
turntwist 27.0 20.0 8.0 1.57079632679 -0.0 1.57079632679
turn 27.0 21.0 8.0 1.57079632679 -0.0 3.14159265359
turntwist 26.0 21.0 8.0 0.0 -1.57079632679 0
turn 26.0 21.0 9.0 0.0 -0.0 0.0
turntwist 27.0 21.0 9.0 1.57079632679 -0.0 1.57079632679
turn 27.0 22.0 9.0 1.57079632679 -0.0 3.14159265359
turntwist 26.0 22.0 9.0 3.14159265359 1.57079632679 0
turn 26.0 22.0 8.0 3.14159265359 -0.0 0.0
turntwist 27.0 22.0 8.0 1.57079632679 -0.0 1.57079632679
turn 27.0 23.0 8.0 1.57079632679 -0.0 3.14159265359
turntwist 26.0 23.0 8.0 0.0 -1.57079632679 0
turn 26.0 23.0 9.0 0.0 -0.0 0.0
turn 27.0 23.0 9.0 -3.14159265359 -1.57079632679 0
turntwist 27.0 23.0 10.0 0.0 -0.0 -1.57079632679
turntwist 27.0 22.0 10.0 -1.57079632679 -0.0 3.14159265359
turn 26.0 22.0 10.0 -1.57079632679 -0.0 1.57079632679
turntwist 26.0 23.0 10.0 -1.57079632679 -1.57079632679 0
turn 26.0 23.0 11.0 0.0 -0.0 -1.57079632679
turntwist 26.0 22.0 11.0 1.57079632679 -0.0 0.0
turn 27.0 22.0 11.0 1.57079632679 -0.0 1.57079632679
turn 27.0 23.0 11.0 -1.57079632679 -0.0 0.0
turn 28.0 23.0 11.0 -1.57079632679 -0.0 -1.57079632679
turn 28.0 22.0 11.0 1.57079632679 -0.0 0.0
turn 29.0 22.0 11.0 1.57079632679 -0.0 1.57079632679
turntwist 29.0 23.0 11.0 -1.57079632679 1.57079632679 0
turn 29.0 23.0 10.0 3.14159265359 -0.0 -1.57079632679
turntwist 29.0 22.0 10.0 -1.57079632679 -0.0 3.14159265359
turn 28.0 22.0 10.0 -1.57079632679 -0.0 1.57079632679
turntwist 28.0 23.0 10.0 -1.57079632679 1.57079632679 0
turntwist 28.0 23.0 9.0 3.14159265359 -0.0 0.0
turn 29.0 23.0 9.0 0.0 1.57079632679 0
turn 29.0 23.0 8.0 3.14159265359 -0.0 3.14159265359
turntwist 28.0 23.0 8.0 1.57079632679 -0.0 -1.57079632679
turn 28.0 22.0 8.0 1.57079632679 -0.0 0.0
turntwist 29.0 22.0 8.0 -3.14159265359 -1.57079632679 0
turn 29.0 22.0 9.0 0.0 -0.0 3.14159265359
turntwist 28.0 22.0 9.0 1.57079632679 -0.0 -1.57079632679
turn 28.0 21.0 9.0 1.57079632679 -0.0 0.0
turntwist 29.0 21.0 9.0 0.0 1.57079632679 0
turn 29.0 21.0 8.0 3.14159265359 -0.0 3.14159265359
turntwist 28.0 21.0 8.0 1.57079632679 -0.0 -1.57079632679
turn 28.0 20.0 8.0 1.57079632679 -0.0 0.0
turntwist 29.0 20.0 8.0 -3.14159265359 -1.57079632679 0
turn 29.0 20.0 9.0 0.0 -0.0 3.14159265359
turn 28.0 20.0 9.0 0.0 -1.57079632679 0
straight 28.0 20.0 10.0 0.0 -0.0 1.57079632679
turntwist 28.0 20.0 11.0 0.0 -0.0 1.57079632679
turn 28.0 21.0 11.0 -1.57079632679 1.57079632679 0
turntwist 28.0 21.0 10.0 3.14159265359 -0.0 0.0
turn 29.0 21.0 10.0 -3.14159265359 -1.57079632679 0
turntwist 29.0 21.0 11.0 0.0 -0.0 -1.57079632679
turn 29.0 20.0 11.0 1.57079632679 1.57079632679 0
turntwist 29.0 20.0 10.0 3.14159265359 -0.0 0.0
turn 30.0 20.0 10.0 -3.14159265359 -1.57079632679 0
turntwist 30.0 20.0 11.0 0.0 -0.0 1.57079632679
turn 30.0 21.0 11.0 -1.57079632679 1.57079632679 0
turntwist 30.0 21.0 10.0 3.14159265359 -0.0 0.0
turn 31.0 21.0 10.0 -3.14159265359 -1.57079632679 0
turntwist 31.0 21.0 11.0 0.0 -0.0 -1.57079632679
turn 31.0 20.0 11.0 1.57079632679 1.57079632679 0
straight 31.0 20.0 10.0 3.14159265359 -0.0 0.0
turntwist 31.0 20.0 9.0 3.14159265359 -0.0 3.14159265359
turn 30.0 20.0 9.0 3.14159265359 1.57079632679 0
turn 30.0 20.0 8.0 3.14159265359 -0.0 0.0
turntwist 31.0 20.0 8.0 1.57079632679 -0.0 1.57079632679
turn 31.0 21.0 8.0 1.57079632679 -0.0 3.14159265359
turntwist 30.0 21.0 8.0 0.0 -1.57079632679 0
turn 30.0 21.0 9.0 0.0 -0.0 0.0
turntwist 31.0 21.0 9.0 1.57079632679 -0.0 1.57079632679
turn 31.0 22.0 9.0 1.57079632679 -0.0 3.14159265359
turntwist 30.0 22.0 9.0 3.14159265359 1.57079632679 0
turn 30.0 22.0 8.0 3.14159265359 -0.0 0.0
turntwist 31.0 22.0 8.0 1.57079632679 -0.0 1.57079632679
turn 31.0 23.0 8.0 1.57079632679 -0.0 3.14159265359
turntwist 30.0 23.0 8.0 0.0 -1.57079632679 0
turn 30.0 23.0 9.0 0.0 -0.0 0.0
turn 31.0 23.0 9.0 -3.14159265359 -1.57079632679 0
turntwist 31.0 23.0 10.0 0.0 -0.0 -1.57079632679
turntwist 31.0 22.0 10.0 -1.57079632679 -0.0 3.14159265359
turn 30.0 22.0 10.0 -1.57079632679 -0.0 1.57079632679
turntwist 30.0 23.0 10.0 -1.57079632679 -1.57079632679 0
turn 30.0 23.0 11.0 0.0 -0.0 -1.57079632679
turntwist 30.0 22.0 11.0 1.57079632679 -0.0 0.0
turn 31.0 22.0 11.0 1.57079632679 -0.0 1.57079632679
turntwist 31.0 23.0 11.0 -1.57079632679 -1.57079632679 0
straight 31.0 23.0 12.0 0.0 -0.0 0.0
turn 31.0 23.0 13.0 0.0 -0.0 -1.57079632679
turn 31.0 22.0 13.0 1.57079632679 1.57079632679 0
turntwist 31.0 22.0 12.0 3.14159265359 -0.0 3.14159265359
turn 30.0 22.0 12.0 0.0 -1.57079632679 0
turntwist 30.0 22.0 13.0 0.0 -0.0 1.57079632679
turn 30.0 23.0 13.0 -1.57079632679 1.57079632679 0
turntwist 30.0 23.0 12.0 3.14159265359 -0.0 3.14159265359
turntwist 29.0 23.0 12.0 1.57079632679 -0.0 -1.57079632679
turn 29.0 22.0 12.0 -1.57079632679 -0.0 3.14159265359
turn 28.0 22.0 12.0 -1.57079632679 -0.0 1.57079632679
turntwist 28.0 23.0 12.0 -1.57079632679 -1.57079632679 0
turn 28.0 23.0 13.0 0.0 -0.0 -1.57079632679
turntwist 28.0 22.0 13.0 1.57079632679 -0.0 0.0
turn 29.0 22.0 13.0 1.57079632679 -0.0 1.57079632679
turntwist 29.0 23.0 13.0 -1.57079632679 -1.57079632679 0
turn 29.0 23.0 14.0 0.0 -0.0 -1.57079632679
turntwist 29.0 22.0 14.0 -1.57079632679 -0.0 3.14159265359
turn 28.0 22.0 14.0 -1.57079632679 -0.0 1.57079632679
turntwist 28.0 23.0 14.0 -1.57079632679 -1.57079632679 0
turn 28.0 23.0 15.0 0.0 -0.0 -1.57079632679
turntwist 28.0 22.0 15.0 1.57079632679 -0.0 0.0
turn 29.0 22.0 15.0 1.57079632679 -0.0 1.57079632679
turn 29.0 23.0 15.0 -1.57079632679 -0.0 0.0
straight 30.0 23.0 15.0 0.0 1.57079632679 0
turntwist 31.0 23.0 15.0 0.0 1.57079632679 0
turn 31.0 23.0 14.0 3.14159265359 -0.0 3.14159265359
turntwist 30.0 23.0 14.0 1.57079632679 -0.0 -1.57079632679
turn 30.0 22.0 14.0 1.57079632679 -0.0 0.0
turntwist 31.0 22.0 14.0 -3.14159265359 -1.57079632679 0
turn 31.0 22.0 15.0 0.0 -0.0 3.14159265359
turntwist 30.0 22.0 15.0 1.57079632679 -0.0 -1.57079632679
turn 30.0 21.0 15.0 1.57079632679 -0.0 0.0
turntwist 31.0 21.0 15.0 0.0 1.57079632679 0
turn 31.0 21.0 14.0 3.14159265359 -0.0 3.14159265359
turntwist 30.0 21.0 14.0 1.57079632679 -0.0 -1.57079632679
turn 30.0 20.0 14.0 1.57079632679 -0.0 0.0
turntwist 31.0 20.0 14.0 -3.14159265359 -1.57079632679 0
turn 31.0 20.0 15.0 0.0 -0.0 3.14159265359
straight 30.0 20.0 15.0 1.57079632679 -0.0 -1.57079632679
turntwist 29.0 20.0 15.0 -1.57079632679 -0.0 1.57079632679
turn 29.0 21.0 15.0 1.57079632679 -0.0 3.14159265359
turn 28.0 21.0 15.0 1.57079632679 -0.0 -1.57079632679
turntwist 28.0 20.0 15.0 1.57079632679 1.57079632679 0
turn 28.0 20.0 14.0 3.14159265359 -0.0 1.57079632679
turntwist 28.0 21.0 14.0 -1.57079632679 -0.0 0.0
turn 29.0 21.0 14.0 -1.57079632679 -0.0 -1.57079632679
turntwist 29.0 20.0 14.0 1.57079632679 1.57079632679 0
turn 29.0 20.0 13.0 3.14159265359 -0.0 1.57079632679
turntwist 29.0 21.0 13.0 1.57079632679 -0.0 3.14159265359
turn 28.0 21.0 13.0 1.57079632679 -0.0 -1.57079632679
turntwist 28.0 20.0 13.0 1.57079632679 1.57079632679 0
turn 28.0 20.0 12.0 3.14159265359 -0.0 1.57079632679
turntwist 28.0 21.0 12.0 -1.57079632679 -0.0 0.0
turn 29.0 21.0 12.0 -1.57079632679 -0.0 -1.57079632679
turn 29.0 20.0 12.0 1.57079632679 -0.0 0.0
turntwist 30.0 20.0 12.0 -3.14159265359 -1.57079632679 0
turntwist 30.0 20.0 13.0 0.0 -0.0 1.57079632679
turn 30.0 21.0 13.0 -1.57079632679 1.57079632679 0
turntwist 30.0 21.0 12.0 3.14159265359 -0.0 0.0
turn 31.0 21.0 12.0 -3.14159265359 -1.57079632679 0
turntwist 31.0 21.0 13.0 0.0 -0.0 -1.57079632679
turn 31.0 20.0 13.0 1.57079632679 1.57079632679 0
turn 31.0 20.0 12.0 3.14159265359 -0.0 -1.57079632679
turn 31.0 19.0 12.0 1.57079632679 -1.57079632679 0
turn 31.0 19.0 13.0 0.0 -0.0 -1.57079632679
turn 31.0 18.0 13.0 1.57079632679 1.57079632679 0
turntwist 31.0 18.0 12.0 3.14159265359 -0.0 3.14159265359
turn 30.0 18.0 12.0 0.0 -1.57079632679 0
turntwist 30.0 18.0 13.0 0.0 -0.0 1.57079632679
turn 30.0 19.0 13.0 -1.57079632679 1.57079632679 0
turntwist 30.0 19.0 12.0 3.14159265359 -0.0 3.14159265359
turntwist 29.0 19.0 12.0 1.57079632679 -0.0 -1.57079632679
turn 29.0 18.0 12.0 -1.57079632679 -0.0 3.14159265359
turn 28.0 18.0 12.0 -1.57079632679 -0.0 1.57079632679
turntwist 28.0 19.0 12.0 -1.57079632679 -1.57079632679 0
turn 28.0 19.0 13.0 0.0 -0.0 -1.57079632679
turntwist 28.0 18.0 13.0 1.57079632679 -0.0 0.0
turn 29.0 18.0 13.0 1.57079632679 -0.0 1.57079632679
turntwist 29.0 19.0 13.0 -1.57079632679 -1.57079632679 0
turn 29.0 19.0 14.0 0.0 -0.0 -1.57079632679
turntwist 29.0 18.0 14.0 -1.57079632679 -0.0 3.14159265359
turn 28.0 18.0 14.0 -1.57079632679 -0.0 1.57079632679
turntwist 28.0 19.0 14.0 -1.57079632679 -1.57079632679 0
turn 28.0 19.0 15.0 0.0 -0.0 -1.57079632679
turntwist 28.0 18.0 15.0 1.57079632679 -0.0 0.0
turn 29.0 18.0 15.0 1.57079632679 -0.0 1.57079632679
turn 29.0 19.0 15.0 -1.57079632679 -0.0 0.0
straight 30.0 19.0 15.0 0.0 1.57079632679 0
turntwist 31.0 19.0 15.0 0.0 1.57079632679 0
turn 31.0 19.0 14.0 3.14159265359 -0.0 3.14159265359
turntwist 30.0 19.0 14.0 1.57079632679 -0.0 -1.57079632679
turn 30.0 18.0 14.0 1.57079632679 -0.0 0.0
turntwist 31.0 18.0 14.0 -3.14159265359 -1.57079632679 0
turn 31.0 18.0 15.0 0.0 -0.0 3.14159265359
turntwist 30.0 18.0 15.0 1.57079632679 -0.0 -1.57079632679
turn 30.0 17.0 15.0 1.57079632679 -0.0 0.0
turntwist 31.0 17.0 15.0 0.0 1.57079632679 0
turn 31.0 17.0 14.0 3.14159265359 -0.0 3.14159265359
turntwist 30.0 17.0 14.0 1.57079632679 -0.0 -1.57079632679
turn 30.0 16.0 14.0 1.57079632679 -0.0 0.0
turntwist 31.0 16.0 14.0 -3.14159265359 -1.57079632679 0
turn 31.0 16.0 15.0 0.0 -0.0 3.14159265359
straight 30.0 16.0 15.0 1.57079632679 -0.0 -1.57079632679
turntwist 29.0 16.0 15.0 -1.57079632679 -0.0 1.57079632679
turn 29.0 17.0 15.0 1.57079632679 -0.0 3.14159265359
turn 28.0 17.0 15.0 1.57079632679 -0.0 -1.57079632679
turntwist 28.0 16.0 15.0 1.57079632679 1.57079632679 0
turn 28.0 16.0 14.0 3.14159265359 -0.0 1.57079632679
turntwist 28.0 17.0 14.0 -1.57079632679 -0.0 0.0
turn 29.0 17.0 14.0 -1.57079632679 -0.0 -1.57079632679
turntwist 29.0 16.0 14.0 1.57079632679 1.57079632679 0
turn 29.0 16.0 13.0 3.14159265359 -0.0 1.57079632679
turntwist 29.0 17.0 13.0 1.57079632679 -0.0 3.14159265359
turn 28.0 17.0 13.0 1.57079632679 -0.0 -1.57079632679
turntwist 28.0 16.0 13.0 1.57079632679 1.57079632679 0
turn 28.0 16.0 12.0 3.14159265359 -0.0 1.57079632679
turntwist 28.0 17.0 12.0 -1.57079632679 -0.0 0.0
turn 29.0 17.0 12.0 -1.57079632679 -0.0 -1.57079632679
turn 29.0 16.0 12.0 1.57079632679 -0.0 0.0
turntwist 30.0 16.0 12.0 -3.14159265359 -1.57079632679 0
turntwist 30.0 16.0 13.0 0.0 -0.0 1.57079632679
turn 30.0 17.0 13.0 -1.57079632679 1.57079632679 0
turntwist 30.0 17.0 12.0 3.14159265359 -0.0 0.0
turn 31.0 17.0 12.0 -3.14159265359 -1.57079632679 0
turntwist 31.0 17.0 13.0 0.0 -0.0 -1.57079632679
turn 31.0 16.0 13.0 1.57079632679 1.57079632679 0
straight 31.0 16.0 12.0 3.14159265359 -0.0 0.0
turntwist 31.0 16.0 11.0 3.14159265359 -0.0 3.14159265359
turn 30.0 16.0 11.0 3.14159265359 1.57079632679 0
turn 30.0 16.0 10.0 3.14159265359 -0.0 0.0
turntwist 31.0 16.0 10.0 1.57079632679 -0.0 1.57079632679
turn 31.0 17.0 10.0 1.57079632679 -0.0 3.14159265359
turntwist 30.0 17.0 10.0 0.0 -1.57079632679 0
turn 30.0 17.0 11.0 0.0 -0.0 0.0
turntwist 31.0 17.0 11.0 1.57079632679 -0.0 1.57079632679
turntwist 31.0 18.0 11.0 -1.57079632679 1.57079632679 0
turn 31.0 18.0 10.0 3.14159265359 -0.0 1.57079632679
